person_id,pose_id,embedding
45,11,"[9.23943639e-01 9.95863080e-01 9.99492764e-01 9.89559293e-01
 9.99877334e-01 9.99939024e-01 1.17039755e-02 1.17528457e-02
 1.02091515e-02 9.83235776e-01 9.93896902e-01 1.43289904e-03
 9.83113527e-01 2.18267858e-04 1.19223469e-03 1.03019076e-04
 9.98573720e-01 9.97768581e-01 9.99061704e-01 2.52406346e-04
 2.49707457e-02 9.37775135e-01 9.18372942e-04 8.90505850e-01
 4.13831584e-02 1.29813779e-04 9.75622237e-01 1.93915085e-03
 2.39238478e-04 9.99773502e-01 1.30228396e-03 1.72607921e-04
 9.99785960e-01 9.99377906e-01 3.80962410e-05 9.99927938e-01
 9.99670088e-01 1.50921871e-04 2.06065372e-01 2.71091878e-01
 9.99888062e-01 2.26861029e-03 5.70535567e-03 1.32362440e-03
 9.99499440e-01 9.98894274e-01 9.08388465e-04 9.99834239e-01
 9.99745846e-01 9.66669526e-03 9.01351690e-01 5.50150871e-01
 3.03491484e-02 6.95999503e-01 9.97829616e-01 4.17084619e-03
 9.91033614e-01 9.92499053e-01 5.56414270e-05 2.00839029e-04
 7.17285752e-01 9.98151124e-01 4.21604402e-02 1.10642109e-02]"
45,12,"[9.9958175e-01 9.9608397e-01 9.8189104e-01 9.9917811e-01 9.9991214e-01
 9.9994665e-01 9.7817415e-01 4.9559233e-01 1.7529927e-01 8.5510886e-01
 9.9986303e-01 3.6809568e-05 9.5017219e-01 1.0286931e-01 1.3952544e-01
 1.9697496e-03 9.9614847e-01 2.5626296e-01 9.8614132e-01 5.3595600e-04
 3.3390149e-01 9.9801719e-01 4.3918513e-02 9.3894172e-01 6.1154760e-02
 9.5928571e-04 9.9969393e-01 3.4888177e-05 1.0772069e-03 9.9975926e-01
 3.0261674e-03 5.2100408e-05 7.2538304e-01 8.3858025e-01 4.5362354e-04
 9.9999630e-01 9.9910349e-01 9.3729692e-03 2.3388554e-01 3.7012398e-02
 9.9946672e-01 9.0613198e-03 4.2034249e-04 2.4043450e-03 9.9992591e-01
 9.9645633e-01 2.0059098e-03 9.8957658e-01 9.7396153e-01 6.9678456e-02
 1.8547344e-01 9.8454523e-01 1.2977429e-04 6.5282857e-01 9.9925286e-01
 1.5785873e-03 9.9977618e-01 9.9689239e-01 5.8901402e-05 1.2797529e-02
 3.9059311e-02 9.9000078e-01 5.8739342e-02 1.6117770e-02]"
45,13,"[9.4907796e-01 9.3671715e-01 9.9899369e-01 9.9837822e-01 9.9998325e-01
 9.9999839e-01 2.1851800e-01 3.4122440e-01 3.5093366e-03 9.9726003e-01
 9.9976099e-01 4.9538426e-02 8.9185137e-01 1.6126064e-04 1.8022937e-03
 5.3985586e-04 9.9765855e-01 9.9547160e-01 9.8125947e-01 2.5030584e-03
 2.7668533e-01 9.9401069e-01 6.2153413e-04 4.0987691e-01 2.0210553e-02
 1.6846858e-04 9.7531950e-01 1.1296897e-02 4.6027421e-06 9.9674779e-01
 8.7207525e-05 8.1247548e-05 9.9989271e-01 9.9984425e-01 4.6691050e-05
 9.9986452e-01 9.9985200e-01 4.1165273e-03 3.8977075e-02 9.0143763e-02
 9.9901062e-01 2.4214701e-03 6.0142791e-03 9.8963026e-03 9.9980402e-01
 9.5302778e-01 1.5930743e-04 9.9900788e-01 9.9248588e-01 5.2092229e-03
 7.8897351e-01 1.4801017e-02 1.8842740e-01 7.0599735e-01 8.8611048e-01
 1.7322501e-03 9.9718088e-01 9.6399528e-01 3.4240365e-05 3.8072295e-04
 8.9687020e-01 9.9923593e-01 2.3315063e-01 2.9906319e-03]"
45,14,"[9.9658716e-01 8.7553000e-01 9.9982536e-01 9.4487584e-01 9.9733609e-01
 9.9997133e-01 3.6809719e-01 2.3638718e-01 2.0462284e-03 9.9926573e-01
 9.9998218e-01 2.6939223e-03 5.7188034e-01 5.2886964e-03 2.8299198e-03
 3.5389471e-03 9.9362981e-01 9.8736346e-01 8.6589772e-01 3.9567715e-03
 6.2786020e-02 9.9788761e-01 1.8746339e-02 8.2407153e-01 2.8416110e-02
 1.6949608e-04 9.2563498e-01 6.3749384e-03 2.1374510e-05 9.9814993e-01
 1.5213325e-04 3.9261943e-04 9.9961704e-01 9.9983400e-01 4.3515338e-05
 9.9999386e-01 9.9649334e-01 1.7461339e-02 3.1452093e-02 6.3138354e-01
 9.9623078e-01 7.5438991e-03 1.8194097e-03 6.3832831e-03 9.9996710e-01
 9.8763794e-01 5.6773084e-03 9.9793863e-01 9.9944812e-01 6.0303346e-03
 5.1119554e-01 3.8907635e-01 1.1416085e-02 9.6113312e-01 9.6327156e-01
 2.1195284e-04 9.9884552e-01 9.9052632e-01 5.7663307e-05 4.8260335e-04
 9.7420782e-01 9.9849051e-01 4.5933077e-01 5.1847808e-02]"
45,15,"[9.9813509e-01 8.9260858e-01 9.9615657e-01 9.9971229e-01 9.9983984e-01
 9.9983960e-01 8.4310174e-01 4.1795895e-03 7.3248441e-03 5.4199946e-01
 9.9978429e-01 9.7897160e-04 9.5476836e-01 2.3546347e-03 1.6916189e-02
 2.0373687e-02 9.9840254e-01 9.2344713e-01 8.9693296e-01 5.2088749e-04
 9.4686610e-01 9.9749976e-01 5.9653227e-03 8.5706544e-01 3.0158246e-01
 8.9511322e-04 9.9995476e-01 1.7313934e-04 7.8015740e-04 9.9882364e-01
 8.8614045e-04 5.0827640e-04 9.6958512e-01 9.9878544e-01 3.8450788e-05
 9.9997252e-01 9.9426752e-01 2.6440187e-03 4.8150033e-02 9.3892783e-02
 9.6960062e-01 3.3747780e-04 3.0555006e-03 1.3190845e-04 9.9794161e-01
 9.9892110e-01 7.9751766e-04 9.9920607e-01 9.9847680e-01 1.4314276e-01
 6.4227439e-02 9.9623042e-01 1.6649256e-03 7.4935037e-01 9.9957579e-01
 6.3568857e-03 9.9825668e-01 9.9970204e-01 4.2033425e-04 6.0486130e-04
 7.9292732e-01 9.9203241e-01 7.1019721e-01 5.7201800e-03]"
46,1,"[1.3491550e-01 9.0861100e-01 8.4937364e-03 7.2106244e-03 9.9724346e-01
 7.2980263e-05 9.8996335e-01 4.5188901e-04 2.6896042e-03 1.3769108e-02
 9.6378487e-01 2.5449819e-03 4.5433026e-03 9.0218440e-04 6.1949217e-01
 2.5872573e-02 8.8027537e-01 2.5858545e-01 9.9029064e-01 2.2285369e-03
 9.2905086e-01 8.6493933e-01 8.9927526e-05 1.2728525e-03 8.3169085e-01
 9.9602473e-01 9.3917412e-01 7.8747815e-01 9.7921699e-01 9.9159575e-01
 4.9632415e-04 9.3954557e-01 9.9622197e-03 9.2959309e-01 3.0938312e-04
 9.9933249e-01 9.9983460e-01 9.8456353e-01 8.1459856e-01 9.4095200e-01
 8.1714743e-01 9.2296273e-01 9.4425231e-01 9.9990541e-01 9.9900049e-01
 9.8750138e-01 4.3829004e-03 1.9587757e-01 9.9996209e-01 9.9571180e-01
 9.9859947e-01 9.9683434e-01 2.8292122e-01 4.4265362e-03 9.9189097e-01
 9.8608804e-01 6.2433742e-02 9.5998420e-04 2.7953919e-03 1.5095581e-02
 2.2430292e-03 3.7484044e-01 9.9885213e-01 7.1716256e-02]"
46,2,"[5.37451506e-02 6.33919120e-01 2.38498393e-02 2.44680643e-02
 9.99409616e-01 1.42158661e-03 9.52061236e-01 1.31467581e-02
 2.07543746e-01 1.29726925e-03 8.72880280e-01 2.81197787e-03
 6.19336439e-04 3.70712485e-04 7.41402924e-01 3.82010266e-03
 7.99363613e-01 2.15232354e-02 9.99976516e-01 1.12579255e-04
 9.80326831e-01 9.86447453e-01 2.23480966e-02 3.85407661e-03
 9.83961642e-01 9.99805987e-01 9.99925256e-01 9.69576716e-01
 9.87398803e-01 9.96265709e-01 3.83482933e-01 9.97363865e-01
 1.24206379e-01 9.78984714e-01 2.57995212e-03 9.82470036e-01
 9.96788085e-01 9.99498785e-01 9.88849401e-01 9.96169746e-01
 7.96055853e-01 9.51007724e-01 9.06043112e-01 9.99733984e-01
 9.75139022e-01 3.02891105e-01 1.19707435e-02 1.15712814e-01
 9.91859198e-01 9.67306852e-01 9.99291241e-01 9.53765869e-01
 1.27435356e-01 1.05668696e-04 9.97306168e-01 8.44306588e-01
 2.24644631e-01 2.97740517e-05 1.98731348e-02 3.40109901e-03
 3.96949193e-03 7.90455658e-03 9.98476267e-01 1.85687840e-02]"
46,3,"[3.68696839e-01 3.11815381e-01 9.98894218e-04 3.25811841e-03
 9.96227801e-01 1.63111161e-03 8.26374590e-01 2.99179301e-05
 3.07961777e-02 1.02546975e-01 9.96670663e-01 1.13747589e-01
 8.39558467e-02 2.62991362e-05 8.78126442e-01 5.72702736e-02
 7.78383732e-01 5.11142239e-02 9.97452974e-01 1.04768062e-02
 7.53092647e-01 7.38941550e-01 1.82492863e-02 1.14937988e-03
 9.92503583e-01 9.95577335e-01 9.72287834e-01 9.15325820e-01
 9.84705925e-01 9.95329738e-01 1.51968494e-01 9.28311348e-01
 3.73839438e-02 9.82584536e-01 5.89671137e-04 9.91622984e-01
 9.99474287e-01 9.86624181e-01 3.48213464e-01 9.99685526e-01
 5.69185376e-01 9.87028003e-01 9.97511625e-01 9.99920964e-01
 9.86124337e-01 9.97219622e-01 2.53796309e-01 1.32271403e-03
 9.96263385e-01 9.28949594e-01 9.99852479e-01 9.16623473e-01
 2.63460055e-02 2.50083278e-04 9.96799588e-01 9.96164978e-01
 5.76070361e-02 8.26426040e-05 4.25052916e-04 5.67378337e-03
 2.19986346e-02 8.48165870e-01 9.99886215e-01 1.14997000e-01]"
46,4,"[1.2078328e-01 7.7292097e-01 8.9099805e-04 1.6787889e-03 9.9730164e-01
 1.9288885e-04 9.7788554e-01 5.5010355e-04 7.3395863e-02 1.8144844e-03
 9.8634279e-01 5.3845583e-03 6.8785469e-03 1.3670028e-03 7.2423530e-01
 4.1942280e-03 8.6183918e-01 7.4520363e-03 9.9733412e-01 2.0972847e-03
 8.4916568e-01 9.6511215e-01 1.6075073e-02 6.3851441e-04 9.9637175e-01
 9.4884443e-01 9.3813860e-01 5.2988493e-01 9.9518609e-01 9.9961793e-01
 1.1787055e-02 9.7508287e-01 2.0708956e-02 8.5971040e-01 1.1269393e-03
 9.9971277e-01 9.9930477e-01 9.9141753e-01 9.8979896e-01 9.9896276e-01
 8.3764410e-01 9.9018699e-01 9.5392531e-01 9.9998111e-01 9.9909383e-01
 9.3844759e-01 1.1533567e-03 1.5645154e-02 9.9986321e-01 9.8542964e-01
 9.9873686e-01 9.9802673e-01 9.9398173e-02 4.8986451e-05 9.8159790e-01
 9.7870517e-01 9.4633892e-02 6.6622061e-04 1.1869164e-03 1.6153074e-03
 9.7601750e-04 2.1118531e-01 9.9963361e-01 1.2698747e-01]"
46,5,"[1.3726358e-01 4.7965994e-01 1.8562902e-03 9.1964649e-03 9.9896389e-01
 1.2993093e-03 6.3019150e-01 8.2786882e-04 4.6066870e-03 4.0558536e-02
 9.9846750e-01 2.1808943e-02 7.9268444e-04 4.5479337e-05 9.5632547e-01
 1.8771371e-02 9.6642560e-01 8.1133759e-03 9.9814457e-01 1.4696111e-03
 8.9844173e-01 6.8928027e-01 2.2524804e-02 8.3747046e-04 9.9507874e-01
 9.7844714e-01 9.8680598e-01 5.2781689e-01 9.8812544e-01 9.9652213e-01
 3.5920862e-02 9.4969249e-01 9.7224005e-03 9.8970050e-01 9.3476352e-04
 9.9387878e-01 9.9948651e-01 9.9460590e-01 9.9397910e-01 9.9963856e-01
 7.0429039e-01 9.9686897e-01 9.9596620e-01 9.9988782e-01 9.9817860e-01
 9.5776635e-01 2.9307019e-03 4.2143490e-02 9.9959624e-01 9.6834821e-01
 9.9935204e-01 9.9637419e-01 3.4447432e-02 4.1444458e-05 9.9081451e-01
 9.3031317e-01 5.7192653e-02 7.8106350e-05 1.1224266e-04 5.0892695e-03
 3.5211220e-03 5.6619108e-01 9.9986547e-01 2.6604360e-02]"
46,6,"[2.3240483e-01 8.1198055e-01 9.4112416e-04 8.2558338e-03 9.9867088e-01
 1.4440372e-03 9.5573223e-01 1.2410873e-03 1.9634481e-01 2.5583426e-03
 9.9861920e-01 4.6570431e-02 1.0288082e-01 7.7819871e-04 8.4032106e-01
 3.9670002e-02 8.0766934e-01 4.3774876e-03 9.9618578e-01 2.3511862e-03
 9.5147455e-01 9.7856075e-01 3.4052931e-02 4.6716101e-04 9.9649525e-01
 7.7625465e-01 9.8746294e-01 5.2887201e-01 9.9707264e-01 9.9852651e-01
 2.1276647e-02 9.8629040e-01 5.5136848e-02 9.4811708e-01 4.6470229e-04
 9.9977994e-01 9.9987036e-01 9.9543154e-01 9.8316705e-01 9.9599540e-01
 7.1409881e-01 9.9842268e-01 9.5371622e-01 9.9984348e-01 9.9858749e-01
 9.1695958e-01 1.1592981e-03 4.1371374e-03 9.9920774e-01 9.9256301e-01
 9.9788964e-01 9.8354530e-01 1.3408525e-01 7.9528189e-05 9.9366325e-01
 9.7092354e-01 2.0046318e-02 9.1959094e-04 1.2466108e-03 2.4165211e-03
 8.8832068e-04 2.2294872e-01 9.9986464e-01 3.6558967e-02]"
46,7,"[4.53348123e-02 5.61865866e-01 6.45801338e-05 1.69325128e-01
 9.99264598e-01 8.61636177e-03 8.82186532e-01 4.40094998e-04
 6.73426092e-02 8.51985347e-03 9.29820716e-01 1.32299149e-02
 1.26837268e-02 1.98122245e-04 8.01253736e-01 4.54582227e-03
 9.98208880e-01 1.03992671e-02 9.98400509e-01 2.20710170e-02
 9.73716974e-01 9.29634809e-01 1.58016365e-02 3.24999578e-02
 9.52896476e-01 9.18954968e-01 9.65938747e-01 5.13938308e-01
 9.45905924e-01 9.93697584e-01 1.81611374e-01 9.77632701e-01
 1.88688951e-04 1.18125945e-01 1.39836716e-02 9.89865601e-01
 9.96734858e-01 9.99166369e-01 9.99154150e-01 9.73218381e-01
 9.42251503e-01 9.70026076e-01 9.95843887e-01 9.99751151e-01
 9.99708235e-01 5.13297439e-01 2.78135121e-04 7.56761944e-03
 7.82421529e-01 9.98899639e-01 9.98875976e-01 8.77840400e-01
 1.55894995e-01 4.26203478e-05 9.95540559e-01 9.93991792e-01
 1.40171930e-01 1.57807407e-03 6.89346530e-03 2.59336028e-02
 2.30996069e-02 1.81504954e-02 9.99970317e-01 1.17205468e-03]"
46,8,"[7.3998220e-02 8.2685089e-01 2.4040514e-03 1.5967580e-02 9.9875796e-01
 5.2474024e-05 9.1650593e-01 2.7674143e-04 1.6495276e-02 1.1945247e-01
 9.9295545e-01 2.3086324e-02 2.6900286e-02 1.3308036e-04 6.5691972e-01
 5.3364936e-02 7.1455681e-01 2.1514183e-02 9.9087644e-01 2.0186132e-02
 9.4168448e-01 8.8150173e-01 1.3673585e-02 7.1752502e-04 8.7854350e-01
 9.8638809e-01 9.4439197e-01 5.9375054e-01 9.8732054e-01 9.9325311e-01
 1.0549577e-03 9.9619961e-01 2.5430785e-02 9.9398559e-01 5.0893816e-04
 9.9791640e-01 9.9995846e-01 9.7815537e-01 7.6740515e-01 9.9926877e-01
 8.9059055e-01 9.9362350e-01 9.1959876e-01 9.9982190e-01 9.9803865e-01
 9.8797035e-01 7.3071485e-03 3.3906773e-03 9.9934775e-01 9.9129546e-01
 9.9951857e-01 9.8238605e-01 2.1222551e-01 9.4944226e-05 9.8664308e-01
 9.9310637e-01 3.0633688e-02 4.2097428e-04 7.2308484e-04 1.5430252e-02
 1.2683368e-03 5.8284581e-01 9.9945146e-01 1.8358819e-01]"
46,9,"[3.1878206e-01 4.9268305e-01 6.0708512e-04 1.6956536e-02 9.9965948e-01
 1.0591835e-02 7.7737451e-01 8.1393819e-06 4.4943035e-02 2.3693767e-01
 9.9827886e-01 5.8327782e-01 4.1879855e-02 6.4949272e-05 9.5902169e-01
 3.5027564e-02 9.0146464e-01 6.4615890e-02 9.9768943e-01 8.4589543e-03
 2.9284191e-01 6.2463117e-01 2.1951986e-03 4.3571691e-04 8.6602271e-01
 9.7929949e-01 8.9138246e-01 7.9426169e-01 9.7052115e-01 9.9901694e-01
 2.8704587e-01 9.8730153e-01 3.0858066e-02 7.7077812e-01 1.7544857e-03
 9.9926329e-01 9.9923259e-01 9.9815011e-01 6.2513173e-01 9.9958509e-01
 7.8504896e-01 9.8721719e-01 9.9371743e-01 9.9991888e-01 9.9963552e-01
 9.8700595e-01 4.8452159e-03 1.1925171e-04 9.9754524e-01 9.8767424e-01
 9.9984884e-01 8.6536860e-01 1.2083991e-02 6.0632261e-05 9.6855628e-01
 9.9960178e-01 1.9961249e-02 3.8878390e-04 3.3537955e-05 1.3685009e-02
 1.1971761e-02 9.0508938e-01 9.9995899e-01 2.9995386e-02]"
46,10,"[5.0946097e-03 9.6871769e-01 1.9675707e-02 3.5663533e-03 9.9624509e-01
 4.8254515e-04 9.4285536e-01 2.8996420e-04 1.4297290e-03 1.8075354e-01
 9.7659689e-01 2.0021722e-02 1.4987868e-02 1.0579227e-03 8.1083030e-01
 3.2188392e-03 7.5915337e-01 9.7930796e-02 9.9806446e-01 4.2727383e-04
 7.0957983e-01 7.5581974e-01 1.2668909e-02 7.8466150e-04 9.8871940e-01
 9.9673450e-01 9.2383814e-01 8.2515562e-01 9.9477804e-01 9.9623907e-01
 1.1558866e-03 9.6432626e-01 9.6197734e-03 9.6377754e-01 4.8169619e-05
 9.9326169e-01 9.9992341e-01 9.8558521e-01 9.7115082e-01 9.9217790e-01
 9.5547462e-01 9.6205235e-01 9.5135754e-01 9.9967301e-01 9.9877381e-01
 9.8270464e-01 2.9180425e-03 6.0705873e-03 9.9990636e-01 9.9934500e-01
 9.9948120e-01 9.9740803e-01 2.2667243e-01 1.2075934e-04 9.2599034e-01
 9.9842995e-01 4.6547092e-02 3.4524265e-04 3.9922603e-04 1.5411097e-02
 2.0276448e-03 3.5101911e-01 9.9898660e-01 7.5541532e-01]"
46,11,"[1.7847764e-01 6.8900120e-01 5.6078605e-04 1.1440095e-03 9.9711430e-01
 8.6393743e-04 9.9166745e-01 8.4603584e-04 1.2330050e-01 2.8604227e-03
 9.5220131e-01 3.2978547e-03 1.5238168e-03 3.5365991e-04 9.1162163e-01
 1.1271822e-02 6.3491154e-01 2.1316778e-02 9.9576300e-01 1.1249122e-02
 6.7599702e-01 9.5511460e-01 5.0825663e-02 1.9166945e-03 9.9892938e-01
 9.9287695e-01 9.2046273e-01 9.4456708e-01 9.8038572e-01 9.9547201e-01
 9.0547942e-02 9.7615206e-01 4.6467569e-04 9.1227847e-01 1.0366460e-02
 9.9944681e-01 9.9589640e-01 9.9963564e-01 9.9650955e-01 9.9564707e-01
 6.7626810e-01 9.9869746e-01 9.9542576e-01 9.9993378e-01 9.9924356e-01
 5.8850110e-01 2.2817594e-03 1.1308545e-01 9.9979591e-01 9.9262249e-01
 9.9994606e-01 9.3703061e-01 5.2959192e-01 1.9271518e-05 9.8405272e-01
 9.8237479e-01 9.0653770e-02 7.8044301e-03 6.0822917e-03 2.7115212e-03
 8.1772067e-02 1.4439164e-01 9.9990457e-01 9.4845973e-02]"
46,12,"[6.07986599e-02 5.93471646e-01 1.19088208e-02 1.39044342e-03
 9.80130732e-01 1.36838865e-03 8.31033528e-01 7.56231428e-04
 4.38044546e-03 3.88206899e-01 8.89653265e-01 4.55273315e-02
 1.63587148e-03 1.93573869e-04 9.65399563e-01 1.09541295e-02
 8.31492424e-01 8.06325600e-02 9.96899128e-01 1.46139326e-04
 6.89797163e-01 8.21578264e-01 7.73904547e-02 5.78056439e-04
 9.99796569e-01 9.95265722e-01 9.95614111e-01 8.14275384e-01
 9.88676131e-01 9.81010020e-01 4.75197770e-02 9.35352087e-01
 1.38638471e-03 9.93219018e-01 1.07511623e-04 9.79789138e-01
 9.96293664e-01 9.99239206e-01 8.01618218e-01 9.99650300e-01
 4.44328338e-01 9.17191446e-01 9.99237239e-01 9.99927282e-01
 9.80815887e-01 9.76592243e-01 1.22348376e-01 4.25246283e-02
 9.99928832e-01 9.88367856e-01 9.99696970e-01 9.93956387e-01
 2.70372987e-01 1.87330836e-04 9.97743964e-01 9.76273000e-01
 2.03749500e-02 5.26539050e-04 6.49079098e-04 2.00162642e-03
 7.39144385e-02 5.24176836e-01 9.99955237e-01 4.58014309e-01]"
46,13,"[2.5505843e-02 7.3004460e-01 2.7718840e-03 2.0698947e-03 9.8711210e-01
 2.1481521e-04 9.5597214e-01 2.1267456e-03 3.2984456e-03 3.4078401e-02
 9.0625978e-01 3.8646095e-02 5.0061694e-03 1.1371162e-03 9.0732658e-01
 7.5175032e-02 8.5001642e-01 2.2901673e-02 9.9548125e-01 2.9082806e-03
 7.7470165e-01 7.9837203e-01 3.5189893e-02 2.7034280e-04 9.8789501e-01
 9.8390180e-01 9.6183586e-01 6.4440548e-01 9.9169767e-01 9.8230612e-01
 3.3523375e-03 9.8121101e-01 1.9372944e-02 9.8661792e-01 4.2876578e-04
 9.8912483e-01 9.9939609e-01 9.9810535e-01 9.6334153e-01 9.9795210e-01
 9.2681193e-01 9.6547121e-01 9.4973469e-01 9.9993354e-01 9.9758166e-01
 7.2272480e-01 2.1633725e-03 1.8048069e-02 9.9972594e-01 9.9614191e-01
 9.9913007e-01 9.9445736e-01 4.8261923e-01 1.5305061e-04 9.7468340e-01
 8.9996505e-01 1.4260482e-02 9.3390969e-05 1.1400958e-03 1.8394664e-02
 6.8729551e-04 7.7255881e-01 9.9854589e-01 2.9525825e-01]"
46,14,"[8.0105734e-01 2.8520095e-01 5.6370366e-03 1.1192269e-01 9.9232233e-01
 2.5968740e-03 3.5360196e-01 9.7934055e-05 9.4990507e-03 1.2885198e-01
 9.9833739e-01 2.3756020e-02 9.5724696e-03 1.5563145e-04 8.5708612e-01
 5.1375741e-01 7.7915436e-01 5.5496167e-02 9.7733837e-01 4.3641264e-03
 8.1906092e-01 8.1293696e-01 1.9980254e-02 2.5042098e-02 9.4856095e-01
 9.9951404e-01 9.9984062e-01 2.9187235e-01 9.9851286e-01 9.6853036e-01
 1.0630012e-02 9.9602854e-01 7.2793742e-03 9.9317241e-01 4.3478629e-04
 9.9850661e-01 9.9991071e-01 9.8908645e-01 9.3165767e-01 9.8170787e-01
 8.1251472e-01 9.9835438e-01 9.9471492e-01 9.9939322e-01 9.8913026e-01
 9.8646277e-01 1.8791908e-01 4.2681554e-03 9.9301726e-01 9.8935235e-01
 9.9874836e-01 9.9477166e-01 7.1830101e-02 2.5410310e-04 9.9924874e-01
 9.8728752e-01 5.4490093e-02 5.9585152e-03 8.6089763e-05 3.9700861e-03
 3.6761638e-02 6.2804472e-01 9.9991530e-01 1.4453021e-01]"
46,15,"[4.7467381e-02 3.2212481e-01 7.6275608e-03 5.7442579e-03 9.7324502e-01
 1.5687862e-03 9.8840851e-01 1.0401160e-01 9.3518998e-03 6.0346127e-03
 7.1798444e-01 3.9466927e-03 9.7090995e-04 8.9455578e-05 8.9554030e-01
 6.1037554e-03 8.1701255e-01 1.2342585e-02 9.9991000e-01 1.4746355e-04
 8.4167218e-01 8.8792551e-01 3.8231832e-03 1.2694541e-03 9.8786390e-01
 9.9953586e-01 9.9992722e-01 9.9747384e-01 9.8882771e-01 9.8647726e-01
 8.3953977e-01 9.9947017e-01 5.2487414e-02 9.9650943e-01 5.9943916e-03
 9.7991973e-01 9.9605036e-01 9.9535519e-01 9.2011958e-01 9.9940717e-01
 7.2958589e-01 8.7558448e-01 9.4489151e-01 9.9953997e-01 8.7247169e-01
 5.9700076e-02 5.2734736e-02 1.4813486e-01 9.8228753e-01 8.7778300e-01
 9.9974519e-01 7.8023422e-01 2.1736507e-01 1.5051774e-04 9.9450463e-01
 8.4897375e-01 5.9193462e-01 8.5787315e-06 7.6572150e-02 9.4488673e-03
 1.8400311e-02 3.1756370e-03 9.9714416e-01 1.7328782e-01]"
47,1,"[9.72133875e-01 9.22578335e-01 3.01614963e-03 9.97568905e-01
 4.17695810e-05 6.31977280e-04 9.15212452e-01 1.18533224e-01
 8.43737781e-01 9.97801900e-01 3.71936068e-04 6.62169233e-02
 3.20123248e-02 9.99962151e-01 2.08703242e-03 9.99014199e-01
 9.94069099e-01 5.45373976e-01 4.42526415e-02 9.15061403e-03
 2.51073450e-01 2.36921124e-02 9.06407475e-01 1.31122544e-01
 9.34197426e-01 1.95092335e-01 1.98764235e-01 1.81189273e-03
 9.96250749e-01 2.18935870e-02 9.68402147e-01 9.90972817e-01
 9.19447660e-01 1.72021061e-01 9.96641695e-01 2.34030373e-03
 4.66073817e-03 2.34444827e-01 9.96241510e-01 2.15519164e-02
 9.99632061e-01 9.97574925e-01 9.89232779e-01 4.37990238e-05
 9.99155164e-01 2.08955314e-02 8.28745142e-02 9.99707639e-01
 9.80674326e-01 9.85960841e-01 9.98982847e-01 3.78831446e-01
 7.70654529e-02 9.71928537e-01 2.64338553e-01 2.35848643e-06
 3.51391464e-01 5.15468538e-01 9.07976449e-01 9.96351421e-01
 9.99771416e-01 4.82385606e-02 4.07414882e-05 9.95126843e-01]"
47,2,"[7.4653059e-01 9.8274136e-01 7.1071001e-04 9.6334869e-01 7.7108899e-04
 1.1999643e-01 9.6184528e-01 5.3373217e-03 8.3198386e-01 9.9647731e-01
 2.8161053e-02 1.0503638e-01 5.8402233e-02 9.9998868e-01 7.5102413e-01
 9.9911100e-01 9.9178571e-01 8.3961129e-01 5.7323450e-01 1.6673827e-01
 8.9981548e-02 3.1062886e-03 1.6334444e-01 6.8013825e-02 9.4851524e-01
 1.9822344e-01 3.3474635e-02 8.3951317e-03 9.9954897e-01 1.7437113e-03
 9.8011112e-01 9.5311892e-01 9.8626477e-01 1.0248789e-03 9.9078578e-01
 9.3528921e-05 2.6655238e-02 5.7597230e-03 9.9607563e-01 1.6374944e-02
 9.9709308e-01 9.5314163e-01 9.8877841e-01 1.8876921e-01 9.9308574e-01
 1.1005673e-02 1.4889064e-01 9.9569297e-01 9.9411815e-01 9.8951548e-01
 9.7469902e-01 9.8414040e-01 1.3559236e-01 9.8095715e-01 5.7219430e-03
 4.7517577e-04 3.5532105e-01 9.5312059e-01 9.2596340e-01 7.2431767e-01
 9.9854678e-01 1.2607192e-01 2.5294194e-05 9.8514962e-01]"
47,3,"[6.3731921e-01 9.8256564e-01 1.1059811e-03 9.7911704e-01 1.1041268e-03
 2.4605927e-01 9.8325968e-01 6.6226080e-02 9.4130850e-01 9.9398899e-01
 6.7398474e-02 4.5843996e-02 5.0617568e-02 9.9998581e-01 5.8670789e-01
 9.8398024e-01 9.8299181e-01 7.9594946e-01 1.3866736e-01 4.8026513e-02
 6.8534397e-02 5.2124928e-03 3.9060941e-01 6.8407506e-03 8.9290357e-01
 7.1795411e-02 5.6588154e-02 8.0848202e-02 9.9987894e-01 9.1487636e-05
 9.8874331e-01 9.9471420e-01 9.5663708e-01 1.7758369e-03 9.1841877e-01
 5.5588211e-04 1.6129171e-02 3.0654222e-01 9.9585742e-01 3.0818641e-02
 9.9545461e-01 9.8626351e-01 9.5058417e-01 2.4987634e-01 9.7410434e-01
 9.1750911e-03 5.6087092e-02 9.9516481e-01 9.9535233e-01 9.9538946e-01
 9.8912269e-01 9.9591011e-01 8.8057086e-02 9.4560653e-01 3.6086042e-03
 2.6326631e-03 2.8863379e-01 9.8579448e-01 8.2816029e-01 9.4957250e-01
 9.9701452e-01 3.6361743e-02 2.6351883e-05 9.8851997e-01]"
